text,created_at,retweet_count,favorite_count,is_retweet,id_str
"It's clear who President Trump works for. His administration prioritized giant tax cuts for the super-wealthy and corporations — meanwhile, they've attacked food assistance every chance they've gotten. It’s heartless.

No one should go hungry in America. https://t.co/u1hFBMAufw",2019-11-30 23:45:00,988,3113,False,1200923714331656192
Fired up and ready to go for the #NoMalarkey barnstorm! https://t.co/4lpU7waqzh,2019-11-30 21:00:00,1476,9317,False,1200882191875465216
"Jill and I would like to extend our greetings to those celebrating the Hmong New Year. Wishing you joyous, colorful celebrations throughout the country filled with music, quality time with family, and all blessings for new beginnings — Nyob Zoo Xyoo Tshiab!",2019-11-30 20:52:00,327,1810,False,1200880177279983616
"26 years ago, I fought to get the Brady Handgun Violence Prevention Act passed — and established the background check system that has kept guns out of the hands of so many dangerous individuals.

I’ve taken on the @NRA and beaten them — twice. As president, I’ll do it again.",2019-11-30 19:32:24,1100,5647,False,1200860146924175360
"Today, and every day, I encourage you to shop locally and support the folks in your community working hard every day. #SmallBusinessSaturday https://t.co/aAvftiI1W7",2019-11-30 18:15:00,349,2064,False,1200840667087413249
"I’m incredibly thankful for the supportive members of #TeamJoe across the country working hard every day for our campaign.

I’d love to know what you’re thankful for. Share your story here: https://t.co/tK3C6NPVSj",2019-11-30 17:10:00,242,1426,False,1200824309431750656
"Every single community should have access to clean, safe drinking water. Period.

As president, I will stand up to the abuse of power by polluters who disproportionately harm communities of color and low-income communities. https://t.co/4zGTt7wkFS",2019-11-29 23:30:00,505,2127,False,1200557551617626112
"It's time we start rewarding work, not just wealth. As president, I'll reverse Trump's tax cuts for the super-wealthy and build a stronger, more inclusive middle class.",2019-11-29 22:01:00,1403,9528,False,1200535154193653760
"Tomorrow, we’re kicking off our eight-day, 18 county “No Malarkey” barnstorm across Iowa! I’d love to see you there. Head to https://t.co/qm53SbH51r to find an event in your community. https://t.co/YngzAn9vKZ",2019-11-29 20:09:00,256,1105,False,1200506968273805312
"Not a joke, folks. To celebrate Black Friday we’re giving you an extra 10% off our #TeamJoe gear! Head to https://t.co/4ZoEsZoFlS and use the code ‘BlackFridayDeal’ to receive your discount. https://t.co/425cWaxCpz",2019-11-29 19:01:00,101,402,False,1200489855748317184
"I believe in redemption. As president, I’ll ensure that those who were formerly incarcerated have the opportunity to fully reintegrate into society, earn a good living, and participate in our democracy as our fellow citizens.

Read my full plan here: https://t.co/fsdoT4QPAb https://t.co/OK3OJtxf0Q",2019-11-29 17:50:00,592,2611,False,1200471987820220416
Jill and I greatly admire the work of @NobelPrize laureate @DenisMukwege and @PanziHospital for raising awareness and caring for survivors of sexual violence in eastern Congo. We must end impunity for perpetrators. #16Days,2019-11-29 17:00:00,162,800,False,1200459405226938370
Thank you @JeanneShaheen for leading the fight to ensure that women veterans have the resources they need to be safe from violence. One of my top priorities as president will be to renew and expand VAWA — including passing this bill. https://t.co/51LdnkcUn6,2019-11-29 15:37:30,289,1177,False,1200438644974198790
"We have so much to be thankful for — today and every day. Happy Thanksgiving to those serving overseas who can’t be home with family, and to Americans in every corner of the country. We hope your day is filled with family and friends, laughter, and gratitude. https://t.co/Sp0NGh1aaC",2019-11-28 17:10:00,2163,18415,False,1200099533683736577
I’ve dedicated my life to public service. We need a president who is ready on day one. https://t.co/I1iomqIsJh,2019-11-28 01:15:00,1451,9706,False,1199859199930511368
"The effects of climate change are devastating, and we must take action.

My bold plan will ensure the U.S leads the world to address the climate emergency. 
https://t.co/DzVEPLibYT",2019-11-27 23:01:00,425,1735,False,1199825477826994177
"Many of those seeking asylum on our southern border are fleeing horrific forms of gender-based violence. As president, I will restore asylum status for domestic violence survivors &amp; spearhead an initiative to end violence against women and girls in Central America. #16Days",2019-11-27 19:52:00,461,2419,False,1199777914373328897
"Obamacare provided protections to over 100 million Americans with pre-existing conditions. It was a huge step forward, but we can’t stop there. I’ll protect and build on Obamacare to ensure every American has the peace of mind that comes with quality, affordable health care.",2019-11-27 18:35:00,1075,5626,False,1199758536663658497
We cannot let President Trump define who we are as a nation. America is hopeful and inclusive — we give hate no safe harbor and leave no one behind. We are everything that Donald Trump is not. https://t.co/98nSHN3hSJ,2019-11-27 16:40:00,5437,22398,False,1199729596213669896
"We’ve got to build a stronger, more inclusive middle class. That starts by strengthening public and private sector unions — because all workers should be empowered to bargain for what they deserve. 
 
Read my full plan: https://t.co/nDK9O2XWWY",2019-11-27 02:35:00,402,1857,False,1199516945105637376
"It’s not enough to wish the world was better — we have to make it so. That belief has guided my life as it has Rev. Dr. Frantz Whitfield's. He’s a pillar of Iowa's faith community, and I’m grateful to have his support. https://t.co/LulKAlCc3x",2019-11-27 01:22:00,440,2093,False,1199498573655625729
"Prescription drug corporations are profiteering off of the pocketbooks of sick individuals — it’s wrong.
 
It’s time to stand up to this abuse of power – and I’m ready to take on the battle as president. Read my plan: https://t.co/ysfLJKi5xY",2019-11-26 23:34:00,310,1377,False,1199471394612023303
"I'd love to, but it's right before the New Hampshire primary — I'll be busy talking to voters about how I'm going to beat Donald Trump. Come join me!

You can sign up to join our team here: https://t.co/gnaFCACYrW https://t.co/CJCjjl826m",2019-11-26 22:20:43,243,1546,False,1199452953037484032
It’s going to take all hands on deck to reach our end of month goal — I’d really appreciate your help. Chip in what you can: https://t.co/G9Sk0juyUt https://t.co/PkTh2Izypn,2019-11-26 21:05:31,191,663,False,1199434028656529414
America’s farmers deserve better. https://t.co/r9TEIuX2kE,2019-11-26 20:21:00,510,2033,False,1199422824504422400
"The next president will face the enormous challenge of picking up the pieces of America's broken foreign policy under President Trump.
 
There’s no time for on-the-job training. We need a leader who is ready on day one. https://t.co/Ty6bEoNl96",2019-11-26 18:29:31,1976,10261,False,1199394771359416322
"South Carolina’s Social Security number requirement is an unnecessary burden that discourages folks from participating in our political process. It's wrong and should be reversed. 
 
We should be making voting easier — not harder. https://t.co/VFXIRVnZON",2019-11-26 02:50:00,721,2802,False,1199158331987742720
"I'm incredibly honored to have the endorsement of Tom and Christie Vilsack. I know with their support, we can win the Iowa caucus, earn the nomination, and beat Donald Trump next November. https://t.co/dZqI2XrqUS",2019-11-26 02:01:00,453,2100,False,1199146000566243328
"The American people are still waiting to see your tax returns, @realDonaldTrump. What are you hiding?",2019-11-26 01:10:00,9991,58869,False,1199133166050693121
"We must get Donald Trump out of the White House. Once we do, we can:

- Combat climate change
- Rebuild a more inclusive middle class
- Protect and build on Obamacare
- Ensure our government works for all Americans — not just the powerful",2019-11-26 00:15:00,2252,13901,False,1199119324616617985
I promise you that @DrBiden and I will be the best partners and fiercest advocates in the White House for America’s educators and students. https://t.co/wvI2e6TWb8,2019-11-25 23:31:00,317,1765,False,1199108251746521089
"One of my favorite parts of being on the campaign trail is meeting folks across the country and hearing their stories. That's why I want to sit down and have dinner with you—and yes, we can have ice cream for dessert!

Chip in for your chance to win: https://t.co/7gIhLtJOvK https://t.co/dnnpiKOIS5",2019-11-25 22:40:00,169,699,False,1199095417205673984
"We need to face the facts on climate change: it’s already here and it poses an existential threat to our future.
 
There is no time to waste. On day one, I’ll take the bold action necessary to protect our planet for future generations. https://t.co/3OcUfD0v6H",2019-11-25 20:50:00,486,2017,False,1199067734820057093
".@realDonaldTrump, you're a serial liar and the most corrupt president in modern American history. I can hardly wait to take you on. https://t.co/vjEiGWqllR",2019-11-25 18:50:00,4162,21691,False,1199037535827030023
"Today, I join leaders and activists around the world in recommitting to ending violence against women everywhere. Donald Trump has undermined American leadership — I'll restore it, and work to address gender-based violence in all its forms.  #IDEVAW https://t.co/ip9f6tDwLc",2019-11-25 16:39:00,601,3139,False,1199004568618782722
Our students and educators cannot afford four more years of Donald Trump and Betsy DeVos.,2019-11-25 00:45:00,3033,21510,False,1198764486481629189
"It’s time we remember who we are as Americans: we treat each other with dignity, we leave nobody behind, and we give hate no safe harbor.",2019-11-24 21:10:00,4329,28995,False,1198710380018704384
"Weapons of war have no place in our communities.
 
I’ve successfully taken on the @NRA to ban assault weapons and high-capacity magazines before, and I’ll do it again in the White House. https://t.co/AbTUKdY7Bv",2019-11-24 19:56:00,679,3411,False,1198691757342560258
"I’m running for president to build an inclusive middle class where everyone comes along — regardless of race, gender, religion, ethnicity, sexual orientation, or disability.",2019-11-24 02:17:00,1266,9240,False,1198425251551629312
Four more years of Donald Trump will fundamentally alter the character of this nation. We cannot stand by and watch that happen.,2019-11-24 01:24:00,9025,63183,False,1198411913413177347
"Health care is one of the biggest issues in this election. As president, I will ensure health care is a right, not a privilege — and give everyone the peace of mind they deserve. Read my full plan: https://t.co/ysfLJKi5xY",2019-11-24 00:42:00,324,1585,False,1198401343758774273
"Climate change is an existential threat to our planet — we must take action. 

As president, not only will I recommit us to the Paris Agreement — I’ll lead the world to up the ante in addressing our climate emergency. 
https://t.co/VdZQbhS0D7",2019-11-23 23:34:00,1864,8446,False,1198384231254233089
"Thank you Tom and Christie Vilsack for your support. Together, we will win Iowa and move this country forward. https://t.co/zuZm2sdGvU",2019-11-23 21:08:48,601,2869,False,1198347693141172224
"Our hearts go out to the families of Iranian protesters who were killed this past week. Iranians, like people everywhere, have a right to protest peacefully without being brutally attacked by their own government and having the internet shut down for days. The world is watching.",2019-11-23 17:37:00,1234,7246,False,1198294389061079040
"The Trump Administration’s “Infrastructure Weeks” are a joke — but our crumbling roads and bridges are not.

We need a transformational investment in America’s infrastructure and future: https://t.co/hQHA5bqDAA https://t.co/JkONIQrBcA",2019-11-23 15:41:00,751,2912,False,1198265196696891393
"Donald Trump is the most corrupt president in modern American history. He has to go. If you agree, chip in $5 to help us make him a one-term president: https://t.co/uUZdOjfTAk",2019-11-22 22:25:00,557,2967,False,1198004478697304064
We’re officially on the ballot in South Carolina! https://t.co/Ij7GWwiMwe,2019-11-22 21:15:00,688,5500,False,1197986862809268224
This election is about who we are and who we want to be. I believe we are a nation that welcomes those fleeing persecution and seeking asylum — not a nation that turns our back on them. https://t.co/qoVGCnGl21,2019-11-22 19:45:00,475,1737,False,1197964213836222464
Corruption is Donald Trump’s middle name.,2019-11-22 19:15:00,8255,59295,False,1197956663895982080
"We need to build an economy that reflects our values.

My administration will reverse the Trump tax cuts for the super-wealthy and corporations. We'll then use that money to build a stronger, more inclusive middle class.",2019-11-22 18:01:00,526,2922,False,1197938041395875840
Obamacare was and is a big deal. It saved lives and gave millions peace of mind. We cannot afford to tear it down and start over — we should protect and build on it. https://t.co/34NCSYzoUa,2019-11-22 16:15:00,414,2113,False,1197911366385844225
"It’s clear that Donald Trump has abused the power of the presidency. Full stop.

He is the most corrupt president in modern American history.",2019-11-22 01:48:00,10162,67470,False,1197693177454419969
"Campbell is an incredible young man, and I’m proud to have played a small part in his journey. https://t.co/vi1bGh3FjY",2019-11-21 23:20:00,534,2191,False,1197655932030869504
"We had a great night at the #DemDebate, but we need your help to keep this momentum going.

Chip in $5 now: https://t.co/gNyw13YQyR https://t.co/TqWHFrM3IK",2019-11-21 22:01:00,208,1093,False,1197636051243655168
"Get ready Iowa, I'm heading your way for an eight-day, 18 county “No Malarkey” barnstorm! 
 
Find an event near you: https://t.co/qm53SbYFSZ https://t.co/uTsZVdvgRE",2019-11-21 20:45:00,175,839,False,1197616925011873792
The White House is not a place for on-the-job training. I'll be ready on day one.,2019-11-21 19:32:00,1108,10457,False,1197598554023325697
"Let’s keep the momentum from tonight’s #DemDebate going. If you’re on #TeamJoe, chip in $5: https://t.co/JVUW2xcEqe. https://t.co/cDFHzXIiaX",2019-11-21 05:40:00,140,574,False,1197389174158118912
"We have to speak out, and speak loudly, about violations of human rights. #DemDebate https://t.co/FeVoveXqzZ",2019-11-21 05:36:37,256,1031,False,1197388324941553666
"This is the United States of America. There is not a single thing we have not been able to accomplish once we set our minds to it.

Let's take back this country and lead the world again. #DemDebate https://t.co/te4M9fRGCE",2019-11-21 05:18:31,899,4880,False,1197383767918305281
"I just stepped off the #DemDebate stage, where I laid out my bold vision for our future and what's possible if we unite this country.
 
If I made you proud tonight, can you chip in $5 to help power our campaign: https://t.co/c2tnkkgYBj",2019-11-21 04:31:08,401,2258,False,1197371844439027713
That’s all we have! Thanks for tagging along for tonight’s #DemDebate. Make sure to follow @TeamJoe to stay up-to-date on everything happening on the campaign.,2019-11-21 04:27:05,132,732,False,1197370824325550080
We have to fundamentally change the culture of how women are treated in this country. #DemDebate https://t.co/bvrK6yPvcd,2019-11-21 04:26:01,212,961,False,1197370557920137217
"Roe v. Wade is the law of the land. Period.

As president, Joe Biden will stand up to attacks on a woman’s constitutional right to choose and enshrine Roe into federal law. #DemDebate",2019-11-21 03:52:24,346,2248,False,1197362095093882880
"""In the United States Senate, I passed more major legislation than everybody on this stage combined."" #DemDebate https://t.co/G8HYd8eFHA",2019-11-21 03:46:48,181,796,False,1197360689586851840
"Over the last few days, there has been a lot of misinformation on where Joe Biden stands when it comes to our marijuana laws. Read the facts below. #DemDebate https://t.co/JEgMfuBgLQ",2019-11-21 03:45:00,376,1316,False,1197360235763191808
"25 years ago Joe Biden led the fight to pass the Violence Against Women Act and as president he’s going to build on it. #DemDebate 

https://t.co/UlBIhBCiiC https://t.co/urNJjGEg23",2019-11-21 03:37:03,163,514,False,1197358233863819264
"""It's the Attorney General of the United States — not the president's private attorney."" #DemDebate https://t.co/30yUe3jgCd",2019-11-21 03:35:28,295,1382,False,1197357837070094336
"Joe will take on changing the culture on our college campuses that enables sexual violence, building on the #ItsOnUs effort he started with President Obama. #DemDebate  https://t.co/DKraGp9Cmi",2019-11-21 03:34:05,126,503,False,1197357488833794048
"Human rights should be at the core of our engagement with the world--not the periphery. As president, Joe Biden will hold accountable Saudi Arabia, China, and every nation that violates the human rights of their citizens. #DemDebate",2019-11-21 03:21:49,313,1284,False,1197354401754734593
"Under President Trump, the North Korean nuclear threat is getting worse, not better. As President, Joe Biden will coordinate closely with our allies and hold China accountable for not putting pressure on North Korea. He'll see Kim Jong Un for what he is — a ruthless tyrant.",2019-11-21 03:13:03,401,2064,False,1197352195248791552
"More than anything, we need a president who can deliver on climate change. Joe Biden has a proven record of bringing people together to achieve real, lasting solutions — at home and abroad. #DemDebate",2019-11-21 03:03:08,213,1090,False,1197349700590096389
It’s not who we are. We are better than this. #DemDebate https://t.co/Gyo93iKomX,2019-11-21 02:49:53,214,969,False,1197346362435756032
Joe Biden is a statesman with decades of experience on the world stage who can repair our relationships around the world and is ready to command our armed forces on day one. #DemDebate,2019-11-21 02:40:10,336,1724,False,1197343917982801920
The next president will face a monumental task cleaning up Trump's mess. Joe Biden is the best candidate on the debate stage to immediately get to work restoring America’s place in the world. Because he’s done it before. #DemDebate,2019-11-21 02:38:18,308,1559,False,1197343449818812417
Joe Biden’s health care plan will offer a new choice for Americans: keep your private insurance or choose a public option like Medicare. #DemDebate https://t.co/Zy3E30WjYx,2019-11-21 02:27:55,134,481,False,1197340834691256320
"In a Biden Administration, plans with lower deductibles will become more affordable, coverage will be extended to more Americans, and the roughly 5 million low-income Americans who were denied Medicaid by their governors and/or state legislatures will finally gain coverage.",2019-11-21 02:24:56,111,560,False,1197340086049882112
Let’s lay out the facts: More Americans prefer a public option over Medicare for All. #DemDebate https://t.co/j7K3fRNu92,2019-11-21 02:22:50,134,503,False,1197339556103761921
"Joe Biden has the quickest, most effective plan to achieve universal health care coverage - at 1/30th the cost of Medicare for All. And, he doesn’t get rid of employer-based health care. #DemDebate",2019-11-21 02:21:27,226,962,False,1197339210316943360
We are fired up and ready for Joe to take the stage at tonight’s #DemDebate! https://t.co/V0iGMuq3yu,2019-11-21 01:50:29,205,1166,False,1197331414087278592
"Hey folks, it’s @TeamJoe here! We’ll be taking over Joe’s account tonight to keep you updated on all things #DemDebate. Grab some ice cream and follow along! https://t.co/uXTJmM0dJH",2019-11-21 01:48:04,131,930,False,1197330806701744128
"I’m about to take the stage for tonight’s #DemDebate, so I’m passing the account over to my team. They’ll keep you in the loop throughout the night on everything happening. Follow along here and on @TeamJoe for updates. Tune in to @MSNBC at 9 PM ET to watch live!",2019-11-21 01:45:05,127,807,False,1197330057003458560
"@NRA The fight ahead of us is about more than just having plans. It’s about repairing our soul—and it will take someone with the proven ability to bring people together.

I've done it before—and at tonight's #DemDebate, I'm going to show you why I'm the best candidate to do it again.",2019-11-21 01:23:23,93,444,False,1197324594291658752
"@NRA When I talk about the soul of this nation—I’m talking about the values America stands for on the world stage. Values that have been tarnished by Trump.

I’m the only one on tonight's stage ready to rebuild our global reputation and restore our moral leadership on day one.",2019-11-21 01:21:53,89,439,False,1197324217135620096
"@NRA When I talk about the soul of this nation—I’m talking about the responsibility we have to our children to take on the threat of climate change.
 
I’m the only one on tonight’s stage who helped secure the Paris Agreement and the largest-ever U.S. investment in clean energy.",2019-11-21 01:20:09,73,347,False,1197323780080705543
"When I talk about the soul of this nation—I’m talking about a country where we can look our kids in the eye and tell them: “You will be safe at school.”

I’m the only one on tonight’s stage who has taken on the @NRA and won twice—and I can’t wait to do it again.",2019-11-21 01:18:19,133,1065,False,1197323318988279808
"When I talk about the soul of this nation—I’m talking about a country where no one has to worry about whether they can afford health care.

I fought like hell to get Obamacare passed and I’m the only one on tonight’s stage who has led a transformation of our health care system.",2019-11-21 01:17:24,170,1336,False,1197323089710866432
"This election is about the soul of our nation—and Donald Trump is poison to our soul. He has no regard for our Constitution and violates everything we stand for. It’s not hyperbole to say that this is about saving America.
 
We have to decide who we are and who we want to be.",2019-11-21 01:13:45,1304,8815,False,1197322172638912518
I give you my word as a Biden: I will never stoop to President Trump's level. https://t.co/1CAhAjKEju,2019-11-20 23:34:00,1521,11452,False,1197297067552464897
"I am deeply disturbed by the news coming out of my law school alma mater, Syracuse University. We are truly in a battle for the soul of this nation, and it requires all of us to stand up together as a country against racism and bigotry. We must give hate no safe harbor. https://t.co/m6BNczblXY",2019-11-20 17:24:06,1356,4548,False,1197203981652639745
"On this Transgender Day of Remembrance, we honor the memory of those we’ve lost—at least 22 trans and gender non-conforming people killed this year—and recommit to ridding this hate-filled violence from our society. Everyone deserves to live open and proud and free without fear.",2019-11-20 16:55:00,357,1979,False,1197196655914733568
"Something is wrong in America when the average Latina makes just over half what the average non-Latino white man makes. Donald Trump has undone much of what we did in the White House to fix the gender pay gap. When I'm president, I'll work to right that wrong. #LatinaEqualPayDay",2019-11-20 16:10:00,538,3536,False,1197185331138891778
This election is about the soul of our nation — and Donald Trump is poison to our soul.,2019-11-20 01:00:00,3973,30586,False,1196956324678033409
"I know we can beat Donald Trump in 2020—but we can’t do it without your help. We’re relying on grassroots donors like you to power this campaign and get our country back on track.

Chip in today to help us meet our November fundraising goal: https://t.co/1Ll6sjGzlE https://t.co/eCGh2O7W6I",2019-11-20 00:10:00,478,2561,False,1196943739182182400
What he said. https://t.co/L7upW0b6sl,2019-11-19 18:50:00,528,2442,False,1196863208708956166
"We know in our bones this election is different. If we give Donald Trump eight years in the White House, he will forever alter the character of our nation. We cannot let that happen.

We must make Trump a one-term president. https://t.co/EuEVkE424E",2019-11-19 17:25:00,1449,7238,False,1196841817796268032
"The energy at the @NVDems’ First in the West event was incredible. Folks are fired up to take back our country and make Donald Trump a one-term president.
 
If you’re fired up too, join our campaign today and let’s get to work: https://t.co/gnaFCACYrW https://t.co/6KeGRJxUop",2019-11-19 02:49:35,191,898,False,1196621515007111168
It has now been 264 days. How many more senseless shootings must occur before Senate Republicans take action? Enough is enough. https://t.co/rFzGmuMUMf,2019-11-19 02:00:36,766,4047,False,1196609185854701568
There is a lot of talk out there on where I stand when it comes to our marijuana laws. Here are the facts: https://t.co/oaoExCXud8,2019-11-18 23:55:00,2797,10704,False,1196577576644415489
I’ve witnessed the heroism of firefighters firsthand — selflessly rushing into danger to help others. They represent the best of our country. @DrBiden and I send our condolences to the loved ones of Worcester Fire Lt. Jason Menard for their loss. https://t.co/Oyru0eAhgq,2019-11-18 22:00:00,279,1576,False,1196548637137997826
"Sunday night in a backyard. Monday morning at a store. We must do everything in our power to end this gun violence epidemic because we cannot go on like this any longer.

Our hearts go out to those affected by these senseless tragedies. https://t.co/jiH6jhyKfw",2019-11-18 20:53:37,633,2847,False,1196531929522282498
"I’m inspired by the strength and resilience of Chrissy and survivors across the country, and proud of the change the Violence Against Women Act created, but we still have further to go.

Today, I released my plan to build on VAWA: https://t.co/UlBIhBCiiC https://t.co/xR6QIvyBHW",2019-11-18 19:45:00,309,1084,False,1196514662285754372
China’s internment of nearly one million Uighur Muslims is among the worst abuses of human rights in the world today. The U.S. cannot be silent — we must speak out against this oppression and relentlessly defend human rights around the world. https://t.co/PQp04TWjyd,2019-11-18 18:15:00,891,2629,False,1196492012779966465
"I’ve spent my entire career fighting the abuse of power. That’s what motivated me to write &amp; champion the Violence Against Women Act. The law helped change our culture—but there’s more work to do.

Today, I’m releasing my plan to end violence against women:https://t.co/UlBIhBCiiC",2019-11-18 17:48:00,355,1683,False,1196485218091356165
"Corporations need to pay their fair share in taxes.
 
I’ll reverse Trump’s giveaway to the super-wealthy and corporations because it’s time we reward work, not just wealth. https://t.co/ylZnO877mv",2019-11-18 01:28:31,1377,6412,False,1196238724734095360
I know if we come together and stand united as a nation - anything is possible. https://t.co/jltWLWkLP2,2019-11-18 00:40:00,512,2737,False,1196226513152069632
"At the CNN Town Hall, I was asked what changes in American society I’m proudest of. Here’s what I had to say: https://t.co/X5OF6rwlJy",2019-11-17 23:45:00,349,1484,False,1196212672129318912
"I’m running for president to rebuild the backbone of this country — the middle class. And this time, we have to bring everyone along regardless of race, gender, religion, sexual orientation, or disability.",2019-11-17 20:15:00,1375,8639,False,1196159823848456193
The American people deserve to know what the most corrupt president in modern history is hiding in his tax returns. https://t.co/QMMT8FEs3E,2019-11-17 18:32:00,4959,23077,False,1196133903104274432
"Trump's intervention in the American military justice system to pardon service members accused or convicted of war crimes betrays the rule of law, the values that make our country exceptional &amp; the men and women who wear the uniform honorably. He is not fit to command our troops.",2019-11-17 15:51:17,6851,33700,False,1196093459486191616
"The Foreign Service Officers who testified this week represent the best of America. They deserve our support &amp; thanks for their work to advance American interests, not the scorn &amp; harassment they get from the President. Every day, Donald Trump reminds us he's unfit to serve.",2019-11-17 00:30:00,2440,13676,False,1195861609505120256
"My favorite part of running for president is talking with people about their lives. So my team and I are going to pick someone to fly out to come meet me on the trail and share a meal, all expenses on us.
 
If you want to grab dinner, chip in today: https://t.co/vSvhBcO8Qa",2019-11-16 23:52:00,307,1619,False,1195852045837836292
America is more equal because of Chief Justice Mark Cady. His landmark decision brought marriage equality to Iowa and pushed our nation closer to our highest ideals. @DrBiden and I send our condolences to his loved ones. His integrity and commitment to justice will be missed. https://t.co/MVyY03Txak,2019-11-16 22:20:38,233,1329,False,1195829055091879936
"I am deeply concerned about the unjust detainment of Jose Daniel Ferrer, a voice for change in Cuba, by the Cuban government. Ferrer must be released at once.",2019-11-16 21:05:00,436,1870,False,1195810019020664833
Two elections. Zero criminal convictions. https://t.co/fyy1DLOac9,2019-11-16 19:01:00,17430,121070,False,1195778813633822720
"Every loss is different, but I've found that the way you can overcome enormous tragedy in your life is by finding purpose in your life. https://t.co/AEAK19E8I4",2019-11-16 17:07:00,953,4600,False,1195750124204503040
"President Trump continues to undermine registered apprenticeships—programs that provide a path to the middle class &amp; a good union job. As president, I will work to save these important programs &amp; ensure every American has the skills they need to get ahead. #SaveApprenticeshipWeek",2019-11-16 00:15:00,428,2298,False,1195495446074077184
We need more than thoughts and prayers. We need action. We have to protect our kids. Now. https://t.co/gHJfA0UlH6,2019-11-15 23:30:00,881,5720,False,1195484121369382913
I'm proud to support @LREAintheRock and those fighting to ensure every child has access to the quality education they deserve. https://t.co/EhNK7AZIsz,2019-11-15 21:09:00,153,681,False,1195448637645418497
Couldn't have said it better myself. https://t.co/VA5Aql9ZFY,2019-11-15 20:15:00,749,2905,False,1195435048272629761
"I believe these impeachment hearings will conclude that Donald Trump is a threat to our national security. Every day he sits in the Oval Office is a dangerous day for the U.S.
 
If you agree, chip in to help us make Donald Trump a one-term president: https://t.co/6JQ0ZLPPku https://t.co/pHsFeeAlt0",2019-11-15 18:44:00,1565,7424,False,1195412147343261696
"If we don’t get Donald Trump out of the White House and take urgent, drastic action to address the climate emergency, our planet may never recover. https://t.co/VyeKclqjWl",2019-11-15 17:04:36,777,5088,False,1195387132338155521
"We have to heal the divisions in this country. If we come together and act as one America, there is nothing that we cannot do. https://t.co/sN9ojRF1Sc",2019-11-15 16:00:00,340,1985,False,1195370876147027970
".@realDonaldTrump, release your taxes or shut up about corruption. https://t.co/u3czWLj5ju",2019-11-15 03:31:56,13938,77995,False,1195182618364596224
This ugly ideology has no place in America—it is both offensive and dangerous that it has taken root in the White House. Stephen Miller must go now. Then we must ensure Trump is shown the door in 2020—and that his hateful ideology never again is given a voice in the Oval Office.,2019-11-15 03:20:59,373,1938,False,1195179861796626432
We are in a battle for the soul of this nation. We’ve always known that Donald Trump’s cruel immigration policies are a violation of our core American values. Now we know the architect of those policies has embraced and fanned the ugly flames of white nationalism. https://t.co/qmyRbxGdiq,2019-11-15 03:19:56,807,3330,False,1195179601053601792
"We will beat the @NRA.

We will pass common-sense reforms. 

We must end our gun violence epidemic.",2019-11-15 01:25:00,1720,13568,False,1195150674813751298
"Can you chip in five dollars to ensure our volunteers have the materials they need to talk with voters?

Donate here: https://t.co/i3Zmf0O4KD https://t.co/tyhma32QCL",2019-11-15 01:00:00,151,447,False,1195144385249198080
"I love you too, California! https://t.co/9c3nc2pvM2",2019-11-15 00:32:00,510,3723,False,1195137336637558785
"If you like your private health insurance plan, you shouldn’t be forced to give it up. If you don't like it, you should be able to buy into a Medicare-like public option.

That's the choice I will give Americans as president. https://t.co/sHkmn3mDxP",2019-11-14 21:14:00,506,2436,False,1195087508003901440
"Another school shooting. How long will we go on like this? No kid should fear their safety in school &amp; no parent should worry whether their kid will come home.

Our hearts go out to Santa Clarita, but prayers aren't enough. We need real gun reform to make our schools safer.",2019-11-14 19:35:00,3915,20657,False,1195062594039627781
"President Trump campaigned on repairing our nation’s crumbling infrastructure. But after countless “Infrastructure Weeks,” he has failed to deliver results. It has to change.

Today, I'm calling for a transformational investment in our nation's future: https://t.co/mHG958ffo8",2019-11-14 15:05:00,622,2804,False,1194994646448922624
"The Affordable Care Act
An assault weapons ban
The Violence Against Women Act

There is no one in this race who has a stronger record of passing important, consequential legislation than I do. I know what it takes to get the job done.",2019-11-14 02:15:00,606,3087,False,1194800869373612032
The American people deserve to know what Donald Trump is hiding in his tax returns.,2019-11-14 01:20:00,4291,31912,False,1194787028077989888
We cannot turn a blind eye to the atrocities President Trump continues to carry out at the border. This is not who we are. https://t.co/KhV9ds0hNy,2019-11-14 00:20:00,769,2854,False,1194771928541581313
I will always choose hope over fear. https://t.co/InWLyqOPpL,2019-11-13 23:45:00,524,3505,False,1194763120696160256
"You shouldn't be forced to give up the health insurance and benefits that you fought for. Under my plan, you will be able to keep them. https://t.co/lJZ9fvPWeV",2019-11-13 22:10:00,508,2312,False,1194739213427781633
This decision puts the health of the American people at risk — it’s unacceptable. We must get Donald Trump out of the White House and choose science over fiction once again. https://t.co/YqVaGecPgQ,2019-11-13 21:30:00,366,1337,False,1194729146582126593
"First Trump gave a green light to Erdogan to ethnically cleanse Kurds who helped us defeat ISIS. Now he welcomes Erdogan with open arms and sweetheart deals. It’s hard to avoid the conclusion that, once again, Trump’s personal interests, not US interests, are driving his policy.",2019-11-13 20:20:00,3904,14330,False,1194711530874515456
"We have to lead the world by our example and make clear that human rights, civil rights, and civil liberties matter to us. https://t.co/Ma26IxrInO",2019-11-13 19:20:00,333,1471,False,1194696431409356800
"Every American deserves access to affordable, quality health care, and Obamacare’s open enrollment is happening now. If you are uninsured, want to change your plan, or know someone who needs health care, visit https://t.co/2Ls3d8icpE to #GetCovered. https://t.co/3fEF3GKn5d",2019-11-13 17:45:00,370,988,False,1194672523750674433
