text,created_at,retweet_count,favorite_count,is_retweet,id_str
"You know better than anybody else what works best for your family. That’s why my health care plan starts with a choice: you can stick with private coverage, including quality plans that unions have negotiated, or you can go with a new public option. https://t.co/ERnMuoqJBX",2020-02-16 21:50:00,1001,3171,False,1229161027037777923
I’ve got the record and the vision to get big things done for America. https://t.co/YVxJq9oLhR,2020-02-16 19:45:00,1152,4837,False,1229129569753497601
"Newtown
Parkland
Las Vegas

Enough is enough. We have to take on the @NRA and end our gun violence epidemic. https://t.co/2f9h6AMSeZ",2020-02-16 18:01:00,1901,7256,False,1229103397539704832
We are the United States of America. We are strong and great because of our diversity — not in spite of it. Donald Trump doesn't get that. We need a president who does.,2020-02-16 16:17:00,2976,15379,False,1229077224847863808
"Donald Trump’s inhumane, fear-based immigration policies are a stain on our nation. We have to get him out of the White House and ensure our laws reflect our values as a nation of immigrants.",2020-02-16 00:25:00,2983,13659,False,1228837646300041216
Nevada — early voting starts today! Head to https://t.co/bBA5wBnKSt to find all the info you need to make your voice heard. https://t.co/HU9Niu6J68,2020-02-15 23:32:00,838,2468,False,1228824308387958784
"RT @JoeForNV: We don't know about you, but we're FIRED UP and ready to caucus for @JoeBiden! Today marks the 1st day of Early Voting and we…",2020-02-15 23:19:20,417,0,True,1228821120176074754
Working on boosting my name ID in Nevada. https://t.co/B3AQVVz62C,2020-02-15 22:22:00,5133,26761,False,1228806692353249280
"As we celebrate #BlackHistoryMonth, we not only honor the past but recognize the history being written every day by folks like Milton. I'm grateful he's on our team. Watch his story: https://t.co/oxCLuZl0K2",2020-02-15 21:16:00,662,1874,False,1228790082800250880
No one needs an AR-15. Period. We have to get these weapons of war out of our communities.,2020-02-15 18:15:00,8157,62071,False,1228744533107671041
"With just one week until the Nevada caucuses, we need your help to talk with folks about what's at stake in this election. Head to https://t.co/e6LDYMjGKd to sign up to help.",2020-02-15 16:20:00,590,1795,False,1228715592045101056
RT @JoeForNV: The countdown is on! We're exactly 7 days away from the #NVCaucus. Have you made your voting plan yet? Visit https://t.co/h2M…,2020-02-15 15:09:06,166,0,True,1228697751602520064
RT @DrBiden: xo Jill https://t.co/EON3Ap3BHm https://t.co/jEngPMw8bW,2020-02-15 00:43:26,808,0,True,1228479899276599296
"Wanted to make sure you saw this, @realDonaldTrump: “Trump’s First 3 Years Created 1.5 Million Fewer Jobs Than Obama’s Last 3.” https://t.co/KWoHe1d4ku",2020-02-15 00:32:00,14259,41170,False,1228477020012601344
"Two years ago, 17 innocent people were gunned down and 17 more injured by a shooter with an AR-15 style weapon at a high school in Parkland, FL. As we honor the memory of those we lost, we must recommit to taking action to end our gun violence epidemic. https://t.co/JQz9ptTqaj",2020-02-14 22:50:00,1179,4072,False,1228451350859501574
"Happy Valentine’s Day, Jilly. You're the love of my life and the life of my love. https://t.co/AUVHeSAI1U",2020-02-14 22:05:00,1305,15921,False,1228440026532450304
"Rep. @StevenHorsford has been a champion for labor, and for the state of Nevada. I’m proud to have his support as we head toward the Nevada caucuses. https://t.co/8BFnWlSjxC",2020-02-14 21:48:43,501,1723,False,1228435930169663489
"In the face of unspeakable tragedy, the students and parents of Marjory Stoneman Douglas High School have turned grief into purpose. Their courage and resolve inspires me every day — and I know that with their leadership, we will end our gun violence epidemic. https://t.co/U0xLWBh2ag",2020-02-14 21:25:00,2301,6701,False,1228429959955267584
"The United States Attorney General is not your private attorney, Mr. President. There are limits to your power. https://t.co/ftebWSgLkH",2020-02-14 20:25:13,1578,7657,False,1228414914286563330
"Too often, Black and Brown voters’ loyalty, support, and commitment to the Democratic Party are taken for granted. I’ve never taken it for granted — and I never will.

The strength of our party is its diversity. We need to be sure every voice is heard. https://t.co/TMhEZt6HEs",2020-02-14 19:10:00,937,3498,False,1228395986038296576
"America is full of possibilities. With Donald Trump out of the White House, we can:

- Solve the climate crisis
- Rebuild the middle class
- Make health care a right
- Ensure our government works for all — not just the powerful",2020-02-14 01:05:00,2348,10989,False,1228122937099739136
"Where I come from, I don’t like people telling me what I have to choose — that’s why my plan will give people the option to keep their existing plan or buy into a new Medicare-like public option. In contrast, Medicare for All eliminates private and union insurance plans. https://t.co/LV6Ovsn0sN",2020-02-14 00:20:00,968,3138,False,1228111612101328896
"Antarctica is facing extreme ice loss. Sea levels and temperatures are rising around the world. Yet Donald Trump continues to deny the evidence in front of his own eyes.

We need to take action to solve the climate crisis—and that starts with getting Trump out of the White House. https://t.co/axSFYwT8cB",2020-02-13 23:00:05,740,2214,False,1228091503643365377
"I have said from the day I announced that we’re in a battle for the soul of this nation. That is even more true today. We have a president who has been sending dog whistles of encouragement and support to white supremacists and hate groups.

We have to beat Donald Trump.",2020-02-13 21:15:00,1262,5306,False,1228065055431786496
"I’ve released 21 years of my tax returns — why hasn’t Donald Trump released his?

He is the most corrupt president we’ve ever had. https://t.co/aWI3e1lVko",2020-02-13 20:01:00,3609,15618,False,1228046432885596160
"I will nominate and appoint federal officials and judges who look just like the rest of America, including the AAPI community. I will build on the Obama-Biden Administration’s efforts to ensure that everyone has a voice in a Biden Administration. #AAPI2020 https://t.co/NsMFuqwVn9",2020-02-13 19:27:44,635,2088,False,1228038063902920710
"Obamacare covered 20 million additional Americans, protects over 100 million people with pre-existing conditions, and allows young people to stay on their parents' plans until age 26.

We shouldn't tear all that down and start over — we should protect and build on it.",2020-02-13 17:15:00,1622,6149,False,1228004657936707588
RT @JoeForSC: Is there a better #WeKnowJoe story than someone who's known @JoeBiden since she was in the 2nd grade? 😱 https://t.co/VgKVAYrT…,2020-02-13 15:35:26,843,0,True,1227979601818812417
Let me be clear: the fight to end Donald Trump's presidency is just beginning. https://t.co/U7YzD9rnW0,2020-02-13 02:10:00,964,3866,False,1227776906793107456
"If we give Donald Trump four more years in the White House, he will fundamentally alter the character of this nation. We can’t stand by and let that happen. https://t.co/yu71fRAXgl",2020-02-13 01:20:00,1259,4536,False,1227764323801423872
"We've only heard from two of the first 50 states, DC, and territories—where I come from that's the opening bell, not the closing bell. We're going to fight for every vote in every state, and we need your help to do it. 

Chip in to help fuel our campaign: https://t.co/Sc1JEVrtF8",2020-02-13 00:45:00,795,2586,False,1227755515968655360
"Iowa and New Hampshire were just the beginning—we're taking this campaign to the rest of the country, and we need your help to talk with voters. Every conversation makes a big difference, and it's as easy as sending a text. Sign up to help today: https://t.co/15wwDCwJIZ https://t.co/JpiKikRrt3",2020-02-13 00:01:00,252,762,False,1227744443022770177
"I stand with the working men and women of @Culinary226 because supporting labor means supporting our unions.

https://t.co/iNq6AVGww5",2020-02-12 23:00:57,964,2711,False,1227729330584854534
".@AndrewYang is a leading voice about the challenges of the fourth industrial revolution. He brought fun and new ideas to the race. I'm grateful for it, and hope we hear more from him regarding how to ensure workers succeed in an era of increasing automation.",2020-02-12 20:55:00,924,5891,False,1227697634434932736
"Under Donald Trump:

- Job growth has slowed
- Manufacturing is worse off
- Income inequality is higher than ever

He is squandering the growing Obama-Biden economy that he inherited — just like he has squandered everything else that he has inherited in his life.",2020-02-12 20:15:00,4981,18930,False,1227687568440848384
"I'm looking forward to seeing @MichaelBennet continue the fight to unify our nation, and beat Donald Trump, in the Senate — Coloradans are lucky to have him in their corner.",2020-02-12 19:06:00,365,2153,False,1227670203791814657
"We need a president who chooses unity over division. If we come together and unite this country, there’s nothing we can’t do.",2020-02-12 17:05:00,1262,7021,False,1227639753820033025
"Nobody told me the road would be easy, but together we can and will win. https://t.co/vVtykPfJse",2020-02-12 14:25:36,1524,6811,False,1227599641816059905
"RT @JoeForNV: It's our turn, Nevada. 2.22.20 https://t.co/Qa9zGTvHbu https://t.co/6o26aj8mO5",2020-02-12 04:04:58,303,0,True,1227443451719045121
99.9% — that’s the percentage of African-American voters who have not yet had a chance to vote in this nomination process. You cannot and should not win the Democratic nomination for President without the support of black and brown voters.,2020-02-12 03:58:00,3208,15655,False,1227441697862246400
"Iowa and New Hampshire were just the beginning. Now, we’re taking this campaign to Nevada and South Carolina, and we have to give it all we’ve got. Chip in to help power our campaign through this crucial stretch: https://t.co/OzTj8NbUGl",2020-02-12 03:35:00,640,2131,False,1227435909961961473
"Thank you to all of our incredible supporters, volunteers, and staff in New Hampshire! Your hard work and faith in our campaign mean the world to me. Now, we’re headed to Nevada, South Carolina, and beyond.",2020-02-12 03:10:00,781,5187,False,1227429618497544192
Joe's about to take the stage from South Carolina. Tune in to watch live: https://t.co/aGEAMOrBSq,2020-02-12 02:21:47,555,2082,False,1227417485386715136
"President Mandela was no ordinary man. When he stepped out of prison 30 years ago today, he immediately resumed his life's work to end apartheid. He showed us that trust and reconciliation are possible, delivering justice for his people.",2020-02-11 23:20:00,578,2960,False,1227371736984772608
"There has been a lot of veiled criticism of the Obama-Biden record lately, so let me be clear about something: Barack Obama was a great president. We don’t say that enough. https://t.co/a5R0hMxOMX",2020-02-11 22:05:00,2532,9850,False,1227352863099277312
"Thank you for standing with me, @IBEW. I'll fight alongside you every single day in the White House to strengthen America's unions and rebuild the middle class. https://t.co/tdbAgzVdHS",2020-02-11 21:39:27,379,1569,False,1227346434661462019
Today’s the day — it’s primary day in New Hampshire!  Head to https://t.co/37BiAB9xTK to make calls into the Granite State from wherever you are in the country to help get voters to the polls.,2020-02-11 20:45:00,174,601,False,1227332730041425921
"We are in a battle for the soul of this nation. If we want to win, it’s going to take everyone stepping up and making their voice heard. If you live in New Hampshire, confirm your polling place by heading to https://t.co/M2XhjJUMST and make sure to get out and vote today. https://t.co/yNCBuNKlmh",2020-02-11 18:40:00,439,1295,False,1227301272572710917
"It's primary day in New Hampshire — and we're counting on supporters across the Granite State to get out and vote. Head to https://t.co/M2XhjJUMST to confirm your polling location. Together, we can win this primary, beat Donald Trump, and restore the soul of this nation. https://t.co/HFYWSAw5Cn",2020-02-11 15:30:00,802,2890,False,1227253458547310592
"Today’s the day, New Hampshire! Confirm your polling location at https://t.co/M2XhjJUMST and make sure to get out and vote. https://t.co/7BqdYrqFsK",2020-02-11 12:02:00,438,1635,False,1227201112844845056
RT @DrBiden: You can take the girl out of Philly... https://t.co/tiAbSEnH14,2020-02-11 03:26:49,2183,0,True,1227071465377484800
"Donald Trump is proposing cuts to Medicaid, Obamacare, and food assistance — while protecting giant tax giveaways to corporations and the super-wealthy. He has once again proved how morally unfit he is to lead our country. https://t.co/bwNi6knzuU",2020-02-11 02:41:15,2631,6049,False,1227059996174753793
"Donald Trump will say over and over that the economy is on the ballot this year. It is. But America’s character is on the ballot too. And despite what Trump says, we don’t have to choose one or the other.

We can be a good country with a good economy. https://t.co/VKxpWqMeHg",2020-02-11 01:30:00,2393,8462,False,1227042064816365574
"The New Hampshire primary is just one day away, and we need your help to talk with folks about what’s at stake in this election. Head to https://t.co/37BiAB9xTK to make calls into New Hampshire from wherever you are in the country.",2020-02-11 00:30:00,250,655,False,1227026965917364226
I've always said you shouldn't let the barriers in life define you. Brayden sure as hell didn't let them define him. I'm proud to be a part of his story: https://t.co/2udsXfsCfy,2020-02-11 00:01:00,1449,5760,False,1227019667497111552
"RT @JoeForNH: NH: primary day is tomorrow!

Your vote is critical to electing the candidate who will beat Donald Trump, help Democrats win…",2020-02-10 23:11:59,444,0,True,1227007333148041216
"With just one day until the New Hampshire primary, we’re hard at work making our final case to voters — and we need your help. Chip in today to help us deliver our closing argument to as many Granite Staters as possible: https://t.co/hWl9p6lqQ4",2020-02-10 21:40:00,254,827,False,1226984183165157376
We need a president with the courage to stand up to the @NRA and pass common-sense gun safety measures — not one with a long record of siding with the gun lobby. https://t.co/q4ttyVjdVt,2020-02-10 19:20:00,791,2941,False,1226948951326113792
Experience matters. The White House is no place for on-the-job training. We need a president who will be prepared to clean up Donald Trump’s mess on day one.,2020-02-10 17:45:00,2106,10016,False,1226925043747131393
"I've lost a lot in my life, but I'll be damned if I'm going to stand by and lose my country too. We have to beat Donald Trump.",2020-02-10 01:20:00,11595,75461,False,1226677160103960576
"I know there are a lot of folks who want to write our campaign off already — but I’ve got news for them: We’re not going anywhere. There's too much at stake in this election.

I will fight for every last vote, but I can't do it without you. Chip in today: https://t.co/hTbAPI8Nkq",2020-02-10 00:58:00,1665,5606,False,1226671623845093376
"There are just two days until the first-in-the-nation primary, and we need your help to bring us across the finish line. If you have a few minutes, head to https://t.co/66UCpVP0jc to talk with New Hampshire voters about what's at stake in this election. I’d greatly appreciate it. https://t.co/bLSiQfDehY",2020-02-09 23:08:11,394,1035,False,1226643988209426432
"It’s not enough to just end Citizens United — we have to eliminate all private dollars from our federal elections.

It's time we return our democracy to the people.",2020-02-09 22:16:30,2251,10106,False,1226630980410249222
We are in a climate emergency. We have to get Donald Trump out of the White House and treat climate change like the existential threat that it is — before it's too late. https://t.co/449eZamU9S,2020-02-09 19:38:49,2491,9674,False,1226591300465590272
Rebuilding the middle class and ensuring that this time everyone comes along starts with one word: unions. That’s why I look forward to signing the #PROAct as President. Congratulations to the House and labor movement for passing this landmark bill.,2020-02-09 18:30:00,969,3524,False,1226573981571923968
#TeamJoe has been hard at work talking with folks in every corner of New Hampshire — but it all comes down to this final push. Every conversation will make a big difference on Tuesday. Sign up to volunteer today: https://t.co/8qV24014Y7,2020-02-09 17:32:00,429,1614,False,1226559384190210049
"When it comes to expanding access to more affordable health care, Americans like Charlene can't wait. I'm the only candidate in this race who has passed a big, bold health care reform bill — and I'll do it again in the White House. https://t.co/7uq8qftn0V",2020-02-08 23:15:00,1200,3919,False,1226283315117748226
Donald Trump does not deserve to be commander in chief for one more day. https://t.co/nksx4dBBh3,2020-02-08 20:10:00,2729,11800,False,1226236758507040770
Former Mayor Pete doesn’t think very highly of the Obama-Biden record. Let’s compare. https://t.co/132TB7MHaq,2020-02-08 17:03:13,7901,33546,False,1226189752598171648
"I just wrapped up tonight's #DemDebate, and I need your help to keep this momentum going. Every donation makes a big difference. Chip in today: https://t.co/mKh1hKqzJr https://t.co/op9BaD4RYE",2020-02-08 04:35:00,1385,5429,False,1226001457935245312
Lt. Col. Vindman is an American patriot. #DemDebate https://t.co/ZOU4SDKTEe,2020-02-08 03:45:00,2376,10452,False,1225988874888982530
"With just four days until New Hampshire voters head to the polls, there’s no time to waste. We need your help to keep the momentum going from tonight’s #DemDebate. Chip in $5 to help power our campaign through this crucial stretch: https://t.co/GAlB0S4lQ6",2020-02-08 03:31:41,419,1172,False,1225985526626422784
"RT @TeamJoe: While @JoeBiden was fighting to end gun violence and voting to hold gun manufacturers accountable, @BernieSanders was voting t…",2020-02-08 02:33:20,778,0,True,1225970840547799040
"Five.

That’s how many times Senator Sanders voted against the Brady background check bill that has kept 3 million firearms out of dangerous hands.

I helped pass it.

We need a president who'll stand up to the @NRA — not stand with them against lifesaving gun safety measures.",2020-02-08 02:30:11,2798,9778,False,1225970048113762304
"The United States must keep our commitments when we make them, otherwise we have no power to lead the world. The only way to not become the police of the world is to have allies that will join us in dealing with failed states and terrorism. #DemDebate",2020-02-08 02:19:37,638,2254,False,1225967389172551680
The best path forward on health care is to protect and build on Obamacare — not tear it down and start over. #DemDebate https://t.co/xXoYjc2BOb,2020-02-08 02:11:27,778,2599,False,1225965333741293568
"As President, I will use military power responsibly and as a last resort. We will not go back to forever wars in the Middle East. #DemDebate",2020-02-08 02:04:30,440,2109,False,1225963586197086208
"Donald Trump called our troops’ traumatic brain injuries “headaches.” 

If my son had still been there in Iraq, I’d have been so damn angry. 

Donald Trump does not deserve to be commander in chief for one more day. #DemDebate",2020-02-08 01:56:48,2151,9310,False,1225961646994206722
Donald Trump should have been pinning a medal on Lt. Col. Vindman — not Rush Limbaugh. #DemDebate,2020-02-08 01:45:31,5418,31056,False,1225958806221467648
"I led the Obama-Biden Administration’s efforts to pass and implement the Recovery Act, which saved the American economy from another depression and sent South Bend, IN, over $75 million to invest in projects around the town.

Projects that Mayor Pete likes to take credit for. https://t.co/FQOusAA3Ac",2020-02-08 01:28:11,557,1438,False,1225954446640865280
"One of the most important issues we face as a nation is ensuring affordable, accessible health care. There's work to do, but that doesn't mean starting from scratch. It means protecting and building on Obamacare. #DemDebate https://t.co/7J4nC6ZUGX",2020-02-08 01:25:46,288,861,False,1225953838043148288
We have to get real about health care. The American people deserve the truth and an explanation of what Medicare for All will cost — not political games. #DemDebate https://t.co/V6wZViZoXA,2020-02-08 01:21:14,358,899,False,1225952696332673025
We’re not only going to have to win the White House but we have to bring along the United States Senate. We can’t do that with someone who labels themselves as a Democratic Socialist. #DemDebate,2020-02-08 01:10:35,1639,6553,False,1225950017883713536
I’m incredibly proud of Brayden for sharing his story on national TV. He is truly a remarkable young man — and I can’t wait to see what his future holds. https://t.co/nN9ZFIAJ0W,2020-02-08 00:25:58,591,2750,False,1225938787513049088
No corporation pulling in billions of dollars in profits should pay a lower tax rate than our teachers and firefighters. It’s time corporations pay their fair share. https://t.co/L1NtDsSxIn,2020-02-07 22:57:46,1248,4424,False,1225916592116113410
"Who in God's name needs a weapon that can hold one hundred rounds? These weapons of war have no place in our communities. I’ve taken on the @NRA to ban them once before, and I’ll do it again in the White House. https://t.co/JPFMzM1kcB",2020-02-07 20:45:00,2437,12151,False,1225883178839220224
"We're just four days from the first-in-the-nation primary in New Hampshire, and we need all hands on deck to talk with voters before they head to the polls. Head to https://t.co/37BiABr9ik to make calls to New Hampshire voters from wherever you are in the country.",2020-02-07 18:50:00,402,1295,False,1225854238015852544
"When I met Brayden this week, he had a familiar anxiety on his face. It was the anxiety of a kid with a stutter, something I struggled to overcome when I was a kid too. Here's what I told him. https://t.co/IIF386n2GU",2020-02-07 17:01:14,4005,20395,False,1225826865715335170
We need a president who chooses compassion over cruelty.,2020-02-07 01:47:34,4045,29907,False,1225596934318120960
It’s not hyperbole to say that we are in a battle for the soul of this nation. Everything that makes us who we are is at stake. We have to get Donald Trump out of the White House and take back this country.,2020-02-07 00:15:00,3493,16541,False,1225573639149563907
Empathy matters. Compassion matters. We have to reach out to one another and heal this country — and that’s what I’ll do as president. https://t.co/XVDnUc32Ij,2020-02-06 22:01:00,1687,6525,False,1225539916743860224
"John DiEleuterio had a huge heart and was a friend I counted on for over 50 years. As a Colonel in the National Guard and as the State Director in my Senate office, John served our country with dignity and distinction. Jill and I send our condolences to Maureen and his family.",2020-02-06 20:46:38,298,1548,False,1225521202292236288
"I firmly believe America's best days still lie ahead. If we come together and unite this country, there's not a single thing we can't do.",2020-02-06 18:45:00,1956,11658,False,1225490591670292480
Grace - I've said it before and I'll say it again: LGBTQ rights are civil rights. It's an honor to work for you and in service of justice for every American in this country. https://t.co/8eegCp3ffS,2020-02-06 16:47:10,1603,8307,False,1225460939224485888
"Let's be real about health care. You gotta level with the American people. Tell them the truth, what you think it's gonna cost and how you're gonna get it done. https://t.co/37aeT57Thz",2020-02-06 04:38:02,958,3629,False,1225277448755040258
"I grew up with a stutter. At tonight’s @CNN town hall, I was asked what advice I would give to those working to overcome their own — here’s what I said: https://t.co/M0obXY0s6d",2020-02-06 03:34:27,2064,9591,False,1225261447187456002
"Today, @DougJones stood up and did the right thing. He showed courage on the Senate floor, when many did not. 

The only way we will defeat Trump now is to keep strong Democrats in the Senate—and a strong campaign at the top of the ticket. Chip in today: https://t.co/ekhjoBDayi",2020-02-06 02:29:29,728,3506,False,1225245095731040256
Looking forward to discussing what’s at stake in this election and my bold vision for the future of our country at tonight’s town hall in New Hampshire. Tune in to @CNN at 8 PM ET to watch live.,2020-02-06 00:45:00,644,2888,False,1225218800867594242
Only Donald Trump could debase our nation's highest civilian honor and turn it into a partisan political prop. https://t.co/HGFUaaOl1G,2020-02-05 23:54:01,3438,15738,False,1225205970495733760
"My North Star as president will be rebuilding the middle class. And this time, we're going to bring everyone along regardless of race, gender, religion, ethnicity, sexual orientation, or disability. https://t.co/TyiYGD8D0y",2020-02-05 22:01:00,771,2738,False,1225177528890884096
"Fred, it must not have been easy to sit there and listen to @realdonaldtrump lie. I’m proud of you for speaking truth to the abuse of power. https://t.co/xrnSAKC8QZ",2020-02-05 20:20:03,8212,45548,False,1225152126613118981
"Mayor Pete likes to call me part of the old failed Washington. Was it a failure when I helped pass Obamacare, the Paris Agreement, the Violence Against Women Act, or the assault weapons ban?

I have a stronger record of passing big, progressive legislation than anyone running.",2020-02-05 17:40:00,5575,31085,False,1225111846207684608
"Last night, President Trump turned his constitutional obligation to inform Congress about the state of our union into an episode of reality television. It was a shameful display. #SOTU",2020-02-05 16:26:00,2581,13684,False,1225093223221059584
"Our administration brought the economy back from the brink of depression, saved the auto industry, and made health care available to millions of families.

Donald Trump gave billionaires a tax break. https://t.co/jBe34MIhtp",2020-02-05 03:08:58,3751,13635,False,1224892644456828929
"Rosa Parks helped ignite a movement that changed the course of history. Let’s carry on her legacy by continuing to push our nation to finally live up to our highest ideals. We can’t rest until we achieve liberty, justice, and equality for all. #RosaParksDay",2020-02-05 00:15:00,823,3869,False,1224848863242018816
"Caroline has served her country with the utmost distinction both at home and abroad. I'm honored to have her support as we head into New Hampshire, Nevada, and South Carolina. https://t.co/xf153Dhfwm",2020-02-04 23:15:05,1012,4640,False,1224833785369415680
The fight against cancer is personal for me — like it is for so many people. And it's a fight we must win. With the incredible breakthroughs we've made in recent years — and with so many just over the horizon — I'm confident that we will end cancer as we know it. #WorldCancerDay,2020-02-04 21:30:00,865,3874,False,1224807339691212800
".@ATUcomm has been integral to the labor movement and putting our country on a path towards lifting the middle class. We've got a long campaign ahead of us, and I'm thrilled to have the support of my friend John Costa and the hard-working members of ATU with me. https://t.co/VUVwL172Md",2020-02-04 16:43:37,524,1735,False,1224735271222235136
RT @schultzohio: Tonight was a great night for us. We are thrilled with our performance across the state. We believe we will emerge with th…,2020-02-04 15:22:53,244,0,True,1224714951476097025
"Iowa was just the first step. Now, we’re taking this campaign to the rest of the country, and we need your help to do it. I know we’ve asked a lot these last nine months, but there's never been a more crucial time for our campaign. Chip in today: https://t.co/sb6EUIcnyx",2020-02-04 05:45:00,503,1690,False,1224569522461405184
"Everybody knows who Donald Trump is — it’s time we show them who we are. We choose: 

Hope over fear. 
Science over fiction. 
Unity over division.
Compassion over cruelty. 
Truth over lies.",2020-02-04 05:33:00,2370,11196,False,1224566502726230017
We need a president who is not only ready to fight but is also ready to heal this country — and that’s exactly what I’ll do as president. There’s nothing we’ve been unable to do when we do it together.,2020-02-04 05:27:00,1028,5173,False,1224564992499838976
"I want to thank our incredible supporters and volunteers in Iowa — and all across the country. Now, it’s onto New Hampshire, Nevada, South Carolina, and beyond! https://t.co/PRwO2rieJ4",2020-02-04 04:55:01,593,3287,False,1224556945073491968
"Joe's about to take the stage in Des Moines, Iowa. Tune in to watch live: https://t.co/x7RDw4dS17",2020-02-04 04:30:59,455,1848,False,1224550895205007360
"Iowa — if you’re in line at your caucus location by 7 PM CT, you can caucus! https://t.co/oQ2918WP95",2020-02-04 00:30:00,318,1143,False,1224490250484973568
"America's character is on the ballot. I don't believe we're the dark, angry nation we see in Donald Trump's tweets — we are so much better than who he thinks we are.",2020-02-03 23:40:00,1450,7057,False,1224477667149221888
"Imagine all the progress we can make in the next four years. With Donald Trump out of the way, we can make affordable health care a right, lead the fight on climate change, and ban assault weapons.

It's all possible. And it starts tonight in Iowa. https://t.co/Zf0Z0q6Sp1",2020-02-03 22:45:00,1153,4079,False,1224463825987981316
"In a few hours, Iowans will gather around the state to set our nation on the path to picking the next president. It’s a big responsibility—and we need everyone on #TeamJoe to show up and make their voices heard. Head to https://t.co/3HaA5wLv2M to confirm your caucus location. https://t.co/lHozVyO6i9",2020-02-03 21:55:00,399,1344,False,1224451243109691392
"The next president will inherit a country divided — and a world in disarray. There will be no time for on-the-job training.

We need a president who is ready on day one.",2020-02-03 20:50:00,3011,16723,False,1224434885454127104
The stakes of this election could not be higher. We only have one chance to beat Donald Trump — and we need a nominee who can get the job done. https://t.co/N1yrARZHvc,2020-02-03 19:30:00,2005,7144,False,1224414753981902855
"Caucus Day is here, Iowa! Head to https://t.co/3HaA5wLv2M to confirm your caucus location and plan to show up by 6:30 PM CT. I hope I can count on your support — because together we can beat Donald Trump, unite this country, and win the battle for the soul of this nation. https://t.co/ZM0aET6rW7",2020-02-03 17:30:00,1295,4374,False,1224384554301054983
"It’s caucus day in Iowa, and we need your help to bring us across the finish line. If you have a few extra minutes, head to https://t.co/0OADrrjdo9 to make calls into Iowa. I’d greatly appreciate it. Let’s finish strong. https://t.co/rA1MXti3L2",2020-02-03 16:01:00,393,1337,False,1224362156336001031
"We choose:

Hope over fear.
Unity over division. 
Truth over lies. 

Our nation’s character is on the ballot, Iowa. Tonight, let’s show them who we really are. https://t.co/GU5pUGcCHE",2020-02-03 13:30:00,2412,9099,False,1224324157065789440
"Today’s the day, Iowa! Confirm your caucus location at https://t.co/3HaA5wLv2M and make a plan to arrive by 6:30 PM CT. https://t.co/vmzNwW1Kro",2020-02-03 12:25:00,507,1816,False,1224307797908738049
"We can beat Donald Trump.
We can unite this country.
We can restore the soul of this nation.

It all begins tomorrow night in Iowa. https://t.co/Lhj8CSmOZG",2020-02-03 01:10:00,4502,16897,False,1224137928458166272
"When we launched this campaign, I said we were in a battle for the soul of this nation. That battle begins tomorrow night in Iowa—and requires everyone stepping up and making their voice heard. If you’re with me, let me know by committing to caucus today: https://t.co/OFXDjKF5uI",2020-02-03 00:05:00,520,1806,False,1224121570999689217
"My values are rooted in the American character: tough, resilient, but always full of hope. We need a president who appeals to the best in us and unites this nation — because if we come together, there’s not a single thing we can’t do. https://t.co/t8qkivIL48",2020-02-02 23:20:00,2846,11460,False,1224110246223695873
This is the final stretch — the Iowa caucuses are just one day away and we need your help to keep the momentum going. Every phone call and every conversation will make a big difference tomorrow night. Head to https://t.co/0OADrrAOfH to make calls into Iowa. Let’s get to work. https://t.co/ZNUfpBg2B8,2020-02-02 22:15:00,516,1865,False,1224093888387792897
"When I say we need to restore the soul of the nation, I’m not talking about taking us back to an America that never existed—but propelling us forward to a place we’ve never been. Where we finally live up to our highest ideals and everyone gets a full share of the American dream.",2020-02-02 20:45:00,2944,13414,False,1224071239267831808
I’ve never been more optimistic about the future of America. There’s not a single thing we can’t do if we do it together. https://t.co/u4ZVMv31P0,2020-02-02 19:20:00,1876,7321,False,1224049848254713857
"RT @JoeForIA: This is the final stretch. Everything we have done, worked towards, and fought for comes down to Monday night. 

Help put us…",2020-02-02 18:33:21,251,0,True,1224038107693113344
"#TeamJoe has been hard at work making phone calls, knocking doors, and talking with as many folks as possible over the last nine months—but it all comes down to these last few days. We need all hands on deck for this final push. Sign up to volunteer today: https://t.co/mwJBZkb34x https://t.co/OP2UVH0zaD",2020-02-02 17:55:00,464,1564,False,1224028457182490624
"The Iowa caucus is tomorrow night, it’s time to make your plan! Caucusing is fun and easy — and making a plan only takes a few minutes. Head to https://t.co/OezAqUfIOF to make sure you’re all set. https://t.co/gzExf4lb0v",2020-02-02 16:23:00,399,1314,False,1224005306721677314
"Trump further diminished the U.S. in the eyes of the world by expanding his travel ban. This new “African Ban,” is designed to make it harder for black and brown people to immigrate to the United States. It’s a disgrace, and we cannot let him succeed. https://t.co/oePD5eSAWY",2020-02-02 03:16:04,2481,9076,False,1223807268703043588
"America was founded on the ideals of equality, equity, and fairness—we've never fully lived up to them, but we've never stopped trying. During #BlackHistoryMonth and all year-round, let's celebrate the rich history and culture that's always been vital to the fabric of America. https://t.co/FNYM1O6CMm",2020-02-02 01:05:55,908,2773,False,1223774515320193025
"Health care is on the ballot. We need to protect Obamacare from Donald Trump’s relentless attempts to repeal and sabotage it — and build on the law to ensure every American has the peace of mind that comes with quality, affordable care. https://t.co/KlbtBOASNU",2020-02-01 23:20:00,1618,4705,False,1223747858316386306
"We are in the midst of a crisis with the coronavirus. We need to lead the way with science — not Donald Trump’s record of hysteria, xenophobia, and fear-mongering. He is the worst possible person to lead our country through a global health emergency.",2020-02-01 22:01:00,2760,12836,False,1223727977361338370
